name,offset,classification,cfg_status
Box_Clipping_Window_,518541,routine_entry,matches
CHECK_PARAM_DRAW_,518635,routine_entry,matches
CHECK_PARAM_PRINT_,518768,routine_entry,matches
CHECK_PARAM_PRINT_INTEGER_,518920,routine_entry,matches
Change_Font_Style_,519099,routine_entry,matches
Decrease_Font_Color_Range_,519166,routine_entry,matches
Diagonal_Line_Fill_,519280,routine_entry,matches
Draw_Advancing_Fill_Message_,520161,routine_entry,matches
Draw_Darkened_Box_,520277,routine_entry,matches
Draw_Highlight_Box_,520381,routine_entry,matches
Fade_Into_Screen_,520644,routine_entry,matches
Fade_To_Black_,520814,routine_entry,matches
Fade_To_Palette_,520857,routine_entry,matches
Fill_Bitmap_,520924,routine_entry,matches
Fill_Bitmap_Unbounded_,521000,routine_entry,matches
Get_Advancing_Bitmap_String_Range_,521113,routine_entry,matches
Get_Bitmap_Dimensions_,521402,routine_entry,matches
Get_Bitmap_String_Range_,521418,routine_entry,matches
Get_File_Name_,521544,routine_entry,matches
Get_Font_Colors_,521765,routine_entry,matches
Get_Font_Spacing_,521797,routine_entry,matches
Get_Font_Style_,521804,routine_entry,matches
Get_Furthest_Endpoint_,521811,routine_entry,matches
Get_LBX_Message_,521951,routine_entry,matches
Get_Mox_Font_Colors_,521976,routine_entry,matches
Get_Mox_Min_Font_Colors_,522006,routine_entry,matches
Get_Time_Stamp_,522029,routine_entry,matches
Get_Time_Stamp_Int_,522093,routine_entry,matches
HCLS_,522199,routine_entry,matches
Increase_Font_Color_Range_,522207,routine_entry,matches
Increment_Mouse_Clock_Image_,522325,routine_entry,matches
Is_First_Letter_A_Vowel_,522385,routine_entry,matches
Is_Vowel_,522460,routine_entry,matches
Move_Range_,522576,routine_entry,matches
Next_File_Name_,522650,routine_entry,matches
Next_Multiple_,522959,routine_entry,matches
Occluded_,522998,routine_entry,matches
Ratio_Value_,523109,routine_entry,matches
Read_Data_File_,523129,routine_entry,matches
Remove_Chars_,523247,routine_entry,matches
Replace_Bitmap_Colors_,523394,routine_entry,matches
Replace_Char_,523553,routine_entry,matches
Restore_Window_Status_,523606,routine_entry,matches
Save_Window_Status_,523633,routine_entry,matches
Scale_,523652,routine_entry,matches
Set_Fitted_Font_Style_,523681,routine_entry,matches
Set_Font_Colors_,523786,routine_entry,matches
Set_Font_Default_Spacing_,523822,routine_entry,shorter+unresolved
Stat_Pct_,523844,routine_entry,matches
Substring_,523877,routine_entry,matches
Swap_Bitmap_Colors_,523912,routine_entry,matches
Tint_Bitmap_Colors_,524040,routine_entry,matches
Tint_Bitmap_Colors_In_Range_,524158,routine_entry,matches
Valid_Star_Index_,524280,routine_entry,matches
_Darken_Fill_,524294,routine_entry,shorter+unresolved
_Print_Centered_,524385,routine_entry,matches
_Print_Centered_Shadow_Down_,524425,routine_entry,matches
_Print_Right_Shadow_Down_,524466,routine_entry,matches
_Print_Shadow_Down_,524494,routine_entry,matches
_Tri_Interlaced_Fill_,524676,routine_entry,shorter+unresolved
Add_Galaxy_Map_Fields_2_,524859,routine_entry,shorter+unresolved
Add_Galaxy_Map_Fields_,525169,routine_entry,matches
Add_Moveable_Box_Fields_,525360,routine_entry,shorter+unresolved
Add_Resource_Box_Fields_,525565,routine_entry,shorter+unresolved
Add_Whole_Window_Field_,525752,routine_entry,matches
Box_Field_Selected_,525829,routine_entry,matches
Box_Fleet_Screen_Scanned_Ship_,525912,routine_entry,matches
Box_Fleet_Screen_Scanned_Star_,525967,routine_entry,matches
Box_Officer_Screen_Chosen_Star_,526090,routine_entry,matches+unresolved
Box_Officer_Screen_Scanned_Star_,526286,routine_entry,matches
Box_Order_,526387,routine_entry,matches+unresolved
Clear_Moveable_Box_Fields_,526443,routine_entry,shorter+unresolved
Display_Moveable_Box_Info_,526661,routine_entry,shorter+unresolved
Do_Fleet_Screen_Stuff_,526767,routine_entry,matches
Do_Officer_Screen_Stuff_,526842,routine_entry,matches+unresolved
Draw_Galaxy_Map_Box_,527439,routine_entry,matches+unresolved
Draw_Moveable_Box_,528537,routine_entry,shorter+unresolved
Get_Galaxy_Map_Space_XY_,528721,routine_entry,matches
Get_Galaxy_Map_Star_XY_,528853,routine_entry,matches
Move_Box_To_Top_,529036,routine_entry,shorter+unresolved
Move_Moveable_Box_,529225,routine_entry,shorter+unresolved
Moveable_Box_Dimensions_,530294,routine_entry,matches
Moveable_Box_Occluded_,530397,routine_entry,matches+unresolved
Moveable_Box_Selected_,530645,routine_entry,shorter+unresolved
N_Moveable_Boxes_Selected_,530676,routine_entry,matches
Restore_Boxes_,530717,routine_entry,matches+unresolved
Box_Was_Open_,530841,routine_entry,matches
Remove_Box_Check_,530851,routine_entry,matches
Save_And_Remove_Boxes_,530852,routine_entry,shorter+unresolved
Vanish_Fleet_Movement_Box_,531008,routine_entry,shorter+unresolved
Vanish_System_Display_Box_,531132,routine_entry,shorter+unresolved
Mouse_Within_Fleet_Box_,531211,routine_entry,matches
Draw_Input_Box_Popup_,531337,routine_entry,shorter+unresolved
Remapped_Input_Box_Popup_,531380,routine_entry,matches
Setup_Input_Box_Popup_,531412,routine_entry,shorter+unresolved
Input_Box_Popup_,532244,routine_entry,shorter+unresolved
Can_Change_Star_Name_,533034,routine_entry,matches
Change_Star_Name_Popup_,533121,routine_entry,matches
Change_Home_Star_Name_Popup_,533154,routine_entry,matches
Do_Change_Star_Name_,533186,routine_entry,matches
Star_Name_Popup_Screen_Center_X_,533438,routine_entry,matches
Star_Name_Popup_Screen_Center_Y_,533444,routine_entry,matches
Star_Name_Popup_Map_Center_X_,533450,routine_entry,matches
Star_Name_Popup_Map_Center_Y_,533456,routine_entry,matches
Star_Name_Popup_Main_X_,533462,routine_entry,matches
Star_Name_Popup_Main_Y_,533533,routine_entry,matches
Max_Pixel_Width_Star_Name_Can_Be_,533591,routine_entry,shorter
Load_Officer_Picture_,533934,routine_entry,matches
Load_Darkened_Officer_Picture_,534041,routine_entry,matches
Add_Officer_Screen_Fields_,534094,routine_entry,shorter+unresolved
Add_Skill_Description_Help_Fields_,535186,routine_entry,matches
Already_Hired_Message_,535589,routine_entry,matches
Assert_Marooned_Leaders_,535687,routine_entry,matches
Not_Enough_BCs_Message_,535800,routine_entry,matches
Ask_For_Hire_,535922,routine_entry,matches
Build_Captain_Id_List_,536178,routine_entry,matches
Captain_And_Ship_Icon_Selected_,536401,routine_entry,matches
Check_For_Colony_Calculation_Update_,536458,routine_entry,matches
Check_For_Officer_Level_,536538,routine_entry,matches
Check_Officer_Fields_,536606,routine_entry,matches+unresolved
Deassign_Officer_,537586,routine_entry,matches
Decrement_Officer_ETA_,537807,routine_entry,matches
Deselect_Offpop_Icons_,537896,routine_entry,shorter+unresolved
Draw_Officer_Screen_,537936,routine_entry,matches+unresolved
Draw_Officer_Screen_To_Back_,539166,routine_entry,shorter+unresolved
Draw_Offscrn_Colony_Window_,539493,routine_entry,matches
Draw_Offscrn_Fleet_Ship_Window_,539519,routine_entry,matches
Draw_Skill_Icon_,539539,routine_entry,matches
Fade_Into_Leaders_Screen_,539568,routine_entry,matches+unresolved
Fleet_Screen_Icon_Ship_Id_,539753,routine_entry,matches
Get_Advanced_Government_Tech_,539827,routine_entry,shorter
Get_Advanced_Government_Type_,539914,routine_entry,shorter+unresolved
Get_Officer_Base_Level_,539979,routine_entry,matches
Get_Officer_Costs_,540046,routine_entry,matches
Get_Officer_Pictures_,540151,routine_entry,matches
Get_Random_Skills_,540338,routine_entry,matches+unresolved
Get_Research_Cost_Skill_Value_,540683,routine_entry,matches
Get_Skill_Data_Max_Pixel_Width_,540715,routine_entry,shorter+unresolved
Hire_Officer_,540971,routine_entry,matches+unresolved
Is_Fleet_Officer_Screen_,541115,routine_entry,matches
Kill_Officer_,541126,routine_entry,matches
Leader_Can_Be_Assigned_,541268,routine_entry,matches
Leaders_In_Hiring_Pool_,541307,routine_entry,matches
Load_Officer_Skill_Name_Descriptions_,541437,routine_entry,matches
Move_From_Limbo_To_Pool_,541558,routine_entry,matches
Move_Officer_To_Limbo_,541600,routine_entry,matches
Move_Officer_To_Pool_,541859,routine_entry,matches
Change_Screen_Type_,542012,routine_entry,shorter+unresolved
Officer_Exp_,542316,routine_entry,matches
Officer_Has_General_Skill_,542333,routine_entry,matches
Officer_Has_Special_Skill_,542366,routine_entry,matches
Officer_Skill_Value_,542391,routine_entry,shorter+unresolved
One_Leader_With_Galactic_Lore_,542839,routine_entry,matches
Bonus_For_Famous_Heroes_,542863,routine_entry,matches
Officer_Level_,543017,routine_entry,matches
Owned_Officer_Level_,543057,routine_entry,matches+unresolved
Officer_Made_Level_Report_,543143,routine_entry,matches
Officer_Maintenance_,543389,routine_entry,matches
Officer_Screen_Text_Box_,543510,routine_entry,matches
Officer_Screen_User_Box_,543546,routine_entry,matches
Officer_Skill_Bonus_,543666,routine_entry,matches
Officers_Screen_,543773,routine_entry,shorter+unresolved
Print_ETA_On_Officer_Picture_,546530,routine_entry,matches
Print_Galmap_Scanned_Ship_,546787,routine_entry,shorter+unresolved
Print_Officer_Data_,547754,routine_entry,shorter+unresolved
Print_Officer_Skill_Help_,549741,routine_entry,shorter+unresolved
Print_Scanned_Ship_Name_,550075,routine_entry,matches
Random_Skill_,550350,routine_entry,matches
Random_Skill2_,550711,routine_entry,matches
Reload_Officer_Screen_Pictures_,551121,routine_entry,matches
Reload_Officer_Skill_Icons_,552165,routine_entry,matches
Reload_Offscrn_Galaxy_Stars_,552219,routine_entry,matches
Reload_Offscrn_Small_Ship_Icons_,552274,routine_entry,matches
Restore_Officer_Structure_,552459,routine_entry,matches
Save_Officer_Structure_,552487,routine_entry,matches
Save_Officers_Original_Colony_Id_,552509,routine_entry,matches
Save_Officers_Original_Ship_Id_,552553,routine_entry,matches
Scan_Officer_Fields_,552597,routine_entry,matches
Scan_Offscrn_Big_Icon_Fields_,553025,routine_entry,shorter+unresolved
Initialize_Scroll_Bar_,553302,routine_entry,matches
Set_Officer_To_Player_,553359,routine_entry,matches
Ships_In_Same_Place_,553607,routine_entry,matches
Skill_Bonus_,553668,routine_entry,matches
Wrapper_For_Colony_Officer_Popup_Data_,553710,routine_entry,matches
Wrapper_For_Officer_Popup_Help_Fields_,553790,routine_entry,matches
Wrapper_For_Offscrn_Data_,553932,routine_entry,matches
Wrapper_For_Offscrn_Help_Fields_,553984,routine_entry,matches+unresolved
Wrapper_For_Offscrn_System_Fields_,554104,routine_entry,matches
Wrapper_For_Offscrn_System_Popup_,554150,routine_entry,matches
Wrapper_To_Add_Officer_Popup_Help_Fields_,554281,routine_entry,matches
Officer_Name_,554341,routine_entry,matches
Leader_Name_,554376,routine_entry,matches
Officer_Status_Ok_,554815,routine_entry,matches
N_Fleet_Officers_Owned_By_Player_,554860,routine_entry,matches
N_Star_Officers_Owned_By_Player_,554927,routine_entry,matches
Hero_Slot_Open_,555001,routine_entry,matches
Chance_To_Hire_Hero_,555037,routine_entry,shorter+unresolved
Increase_Officer_Level_By_One_,555424,routine_entry,matches+unresolved
Calculate_Officer_Cost_,555561,routine_entry,matches
Officer_Cost_,555565,routine_entry,matches
Random_Officer_Check_,555622,routine_entry,matches
Generate_Random_Officer_,555732,routine_entry,matches
Select_Leader_For_Hire_,555821,routine_entry,matches
Leader_Available_For_Hire_,556077,routine_entry,matches
Give_Officer_XP_,556132,routine_entry,matches
Find_Selected_Leader_,556377,routine_entry,matches+unresolved
Marooned_Hero_At_Star_Can_Join_,556941,routine_entry,matches
Do_Hire_Officer_,557154,routine_entry,matches
Give_Player_Loknar_Special_,557275,routine_entry,matches+unresolved
Make_Loknar_Message_,557521,routine_entry,matches
Rescued_Loknar_Popup_,557698,routine_entry,matches+unresolved
Get_Random_Antaran_Tech_,557750,routine_entry,shorter+unresolved
Get_Available_Antaran_Tech_,557923,routine_entry,matches
Assign_Loknar_Ship_To_Player_,558008,routine_entry,matches
Allocate_Adv_Civ_Game_Officers_,558217,routine_entry,shorter+unresolved
Get_N_Skills_Per_Officer_Displayed_,558643,routine_entry,matches
Set_Officer_Screen_Help_,558892,routine_entry,matches
Dismiss_Officer_,558961,routine_entry,matches
Assign_Captain_,559099,routine_entry,matches
Ai_Assign_Leader_To_Ship_,560163,routine_entry,matches
Ai_Assign_Leader_To_Star_,560263,routine_entry,matches
Assign_Leader_To_Star_,560363,routine_entry,matches
Assign_Leader_To_Ship_,560557,routine_entry,matches
Get_Ship_Leader_ETA_,560715,routine_entry,matches
Get_Star_Leader_ETA_,560962,routine_entry,matches
Leader_Cheat_Popup_,561134,routine_entry,matches+unresolved
Give_Leader_Specials_To_Player_,561699,routine_entry,shorter+unresolved
Best_Diplomat_Skill_Bonus_,562011,routine_entry,shorter
Get_Skill_Description_LBX_Name_,562179,routine_entry,matches
Officer_Is_Female_,562243,routine_entry,matches
Get_Italian_The_,562285,routine_entry,matches
_max_planet_flags,562433,routine_entry,shorter+unresolved
Set_Auto_Colonize_Flag_,562466,routine_entry,matches
Colony_Ship_Auto_Colonization_,562477,routine_entry,matches
Add_Colony_Ship_Icon_Field_,562495,routine_entry,matches
Add_Outpost_Ship_Icon_Field_,562571,routine_entry,matches
Add_Plntsum_Fields_,562641,routine_entry,shorter+unresolved
Absolute_Distance_,563547,routine_entry,matches
Add_Planet_Summary_Bar_Field_,563585,routine_entry,matches
Add_PlntSum_Galaxy_Map_Fields_,563647,routine_entry,matches
Allocate_Space_For_Summary_Screen_,563823,routine_entry,matches
Build_Ship_Summary_,563962,routine_entry,shorter+unresolved
Check_For_Colony_And_Outpost_Ships_,564743,routine_entry,matches+unresolved
Clear_Planet_Explored_Flags_,565026,routine_entry,matches
Player_Colors_,565048,routine_entry,matches
Colony_Owner_Colors_,565323,routine_entry,matches
Determine_Button_Status_,565371,routine_entry,matches+unresolved
Draw_Rotating_Planets_,565541,routine_entry,matches+unresolved
Fill_Summary_Screen_Scroll_Bar_,565744,routine_entry,matches
Filter_Explored_Planets_,565946,routine_entry,matches+unresolved
Get_Colony_Outpost_Marker_XY_,566513,routine_entry,matches
Get_ETA_To_Star_,566760,routine_entry,matches
Load_Planet_Segment_,566891,routine_entry,matches
Load_Planet_Pictures_,566944,routine_entry,matches
Load_Planet_Summary_Ship_Icon_,566985,routine_entry,matches
Load_Planet_Summary_Pictures_,567049,routine_entry,matches
Planet_Has_Adverse_Gravity_,567690,routine_entry,matches
Planet_Has_Been_Visited_,567724,routine_entry,matches
Planet_Has_Hostile_Environment_,567778,routine_entry,matches
Planet_Has_Players_Colony_,567800,routine_entry,matches
First_Planet_In_Summary_List_,567854,routine_entry,matches
Planet_Summary_List_Id_,567939,routine_entry,matches
Planet_In_Range_Of_A_Colony_,568001,routine_entry,matches
Planet_Is_Enemy_Controlled_,568045,routine_entry,matches+unresolved
Planet_Is_Mineral_Scarce_,568300,routine_entry,matches
Planet_Is_Outpost_Planet_,568333,routine_entry,matches
Planet_Summary_Id_,568375,routine_entry,matches
Print_Colony_Outpost_Marker_,568441,routine_entry,matches+unresolved
Productivity_Penalty_,569095,routine_entry,matches
Reset_Ship_To_Star_Distances_,569202,routine_entry,shorter+unresolved
Scan_Summary_Box_Fields_,569421,routine_entry,matches+unresolved
Send_Colony_Button_Selectable_,569985,routine_entry,matches
Nearest_Ship_Id_,569991,routine_entry,shorter+unresolved
Send_Nearest_Ship_,570055,routine_entry,shorter+unresolved
Send_Outpost_Button_Selectable_,571371,routine_entry,matches
Set_Colony_Ship_To_Star_Distances_,571377,routine_entry,matches
Set_Outpost_Ship_To_Star_Distances_,571800,routine_entry,matches
Set_Planet_Explored_Flags_,572224,routine_entry,matches
Ship_Is_Not_Colonizing_,572309,routine_entry,matches
Sort_Planet_Summary_,572397,routine_entry,matches
Draw_Nearest_Ship_Directional_Line_,572486,routine_entry,matches
Summary_Found_Colony_Ship_,573141,routine_entry,matches
Summary_Found_Outpost_Ship_,573176,routine_entry,matches
Summary_Planet_Index_,573212,routine_entry,matches
Summary_Screen_Print_Data_,573296,routine_entry,matches+unresolved
Summary_Screen_Print_Scanned_,574976,routine_entry,shorter+unresolved
Summary_Ship_Index_,575986,routine_entry,matches
Draw_Colony_Ship_Icon_,576052,routine_entry,shorter+unresolved
Draw_Outpost_Ship_Icon_,576111,routine_entry,shorter+unresolved
Wrapper_For_Planet_Summary_Galaxy_Map_,576160,routine_entry,matches
qsort_by_climate_,576767,routine_entry,matches
qsort_by_max_population_,576780,routine_entry,matches
qsort_by_minerals_,576791,routine_entry,matches
Undo_Send_Order_,576804,routine_entry,matches+unresolved
Update_Ship_Etas_,577448,routine_entry,matches
Draw_Mini_Planet_Summary_Screen_,577734,routine_entry,shorter+unresolved
Draw_Planet_Summary_Screen_,577734,routine_entry,shorter+unresolved
Planet_Summary_Screen_,578130,routine_entry,shorter+unresolved
Add_Hi_Score_Screen_Fields_,579562,routine_entry,matches
Build_Captured_Colonists_Array_,579606,routine_entry,shorter+unresolved
Build_Pop_Array_,579916,routine_entry,matches
Calculate_Hi_Scores_,579959,routine_entry,shorter+unresolved
Captured_Antares_,580385,routine_entry,matches
Captured_Orion_,580409,routine_entry,matches
Do_Calculate_Hi_Score_,580433,routine_entry,matches
Draw_Antares_Score_,580502,routine_entry,matches
Draw_Cap_Pop_,580539,routine_entry,matches
Draw_Captured_Colonies_Score_,580571,routine_entry,shorter+unresolved
Draw_Council_Score_,580671,routine_entry,shorter+unresolved
Draw_Total_Score_,580726,routine_entry,matches+unresolved
Draw_Eliminated_Race_Pictures_,581367,routine_entry,matches+unresolved
Draw_Elimination_Score_,582012,routine_entry,shorter+unresolved
Draw_Generic_Score_,582151,routine_entry,matches
Draw_Hi_Score_Screen_,582266,routine_entry,shorter+unresolved
Draw_Orion_Score_,582573,routine_entry,matches
